"Category","Series 1"
"VVD",3561
"PVV (Partij voor de Vrijheid)",3415
"Christen Democratisch Appèl (CDA)",3250
"Partij van de Arbeid (P.v.d.A.)",2737
"SP (Socialistische Partij)",2591
"Democraten 66 (D66)",1003
"GROENLINKS",798
"TROTS OP NEDERLAND LIJST RITA VERDONK",171
"Partij voor de Dieren",156
"ChristenUnie",112
"Partij voor Mens en Spirit (MenS)",37
"Lijst 17",13
"Piratenpartij",9
"Staatkundig Gereformeerde Partij (SGP)",9
"Partij TTn",6
"Heel NL",3
"Nieuw Nederland",1
