"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",1538
"Christen Democratisch Appèl (CDA)",1231
"VVD",727
"SP (Socialistische Partij)",688
"PVV (Partij voor de Vrijheid)",595
"ChristenUnie",574
"GROENLINKS",524
"Democraten 66 (D66)",258
"Partij voor de Dieren",89
"Staatkundig Gereformeerde Partij (SGP)",67
"TROTS OP NEDERLAND LIJST RITA VERDONK",39
"Partij voor Mens en Spirit (MenS)",14
"Piratenpartij",8
"Lijst 17",3
"Evangelische Partij Nederland",2
