"Category","Series 1"
"VVD",2099
"Partij van de Arbeid (P.v.d.A.)",1914
"Christen Democratisch Appèl (CDA)",1827
"SP (Socialistische Partij)",1264
"PVV (Partij voor de Vrijheid)",1123
"Democraten 66 (D66)",898
"GROENLINKS",831
"Partij voor de Dieren",124
"ChristenUnie",76
"TROTS OP NEDERLAND LIJST RITA VERDONK",36
"Partij voor Mens en Spirit (MenS)",33
"Lijst 17",10
"Piratenpartij",6
"Heel NL",2
"Staatkundig Gereformeerde Partij (SGP)",2
