"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",4089
"VVD",3775
"Christen Democratisch Appèl (CDA)",3716
"PVV (Partij voor de Vrijheid)",2508
"SP (Socialistische Partij)",2175
"Staatkundig Gereformeerde Partij (SGP)",1391
"GROENLINKS",1352
"Democraten 66 (D66)",1230
"ChristenUnie",940
"Partij voor de Dieren",316
"TROTS OP NEDERLAND LIJST RITA VERDONK",116
"Partij voor Mens en Spirit (MenS)",61
"Piratenpartij",24
"Lijst 17",15
"Nieuw Nederland",4
"Partij TTn",1
