"Category","Series 1"
"PVV (Partij voor de Vrijheid)",5563
"VVD",4537
"Christen Democratisch Appèl (CDA)",3456
"Partij van de Arbeid (P.v.d.A.)",1603
"SP (Socialistische Partij)",912
"GROENLINKS",612
"Democraten 66 (D66)",581
"Partij voor de Dieren",176
"TROTS OP NEDERLAND LIJST RITA VERDONK",140
"ChristenUnie",99
"Partij voor Mens en Spirit (MenS)",54
"Staatkundig Gereformeerde Partij (SGP)",22
"Piratenpartij",12
"Lijst 17",5
"Heel NL",4
"Nieuw Nederland",3
"Partij TTn",1
