"Category","Series 1"
"VVD",7518
"PVV (Partij voor de Vrijheid)",6726
"Partij van de Arbeid (P.v.d.A.)",6410
"Christen Democratisch Appèl (CDA)",3422
"SP (Socialistische Partij)",3234
"Democraten 66 (D66)",2144
"Staatkundig Gereformeerde Partij (SGP)",1870
"GROENLINKS",1804
"ChristenUnie",1385
"Partij voor de Dieren",582
"TROTS OP NEDERLAND LIJST RITA VERDONK",169
"Partij voor Mens en Spirit (MenS)",86
"Piratenpartij",47
"Lijst 17",34
"Partij TTn",6
"Heel NL",4
"Nieuw Nederland",4
