"Category","Series 1"
"PVV (Partij voor de Vrijheid)",5258
"VVD",4694
"Partij van de Arbeid (P.v.d.A.)",4325
"Christen Democratisch Appèl (CDA)",3137
"SP (Socialistische Partij)",2485
"Staatkundig Gereformeerde Partij (SGP)",2299
"ChristenUnie",1625
"Democraten 66 (D66)",1110
"GROENLINKS",1105
"Partij voor de Dieren",354
"TROTS OP NEDERLAND LIJST RITA VERDONK",142
"Partij voor Mens en Spirit (MenS)",50
"Piratenpartij",25
"Lijst 17",20
"Heel NL",6
"Nieuw Nederland",1
