"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",8369
"PVV (Partij voor de Vrijheid)",8331
"VVD",6879
"SP (Socialistische Partij)",4261
"Christen Democratisch Appèl (CDA)",3077
"Democraten 66 (D66)",2371
"GROENLINKS",2356
"Partij voor de Dieren",646
"ChristenUnie",595
"TROTS OP NEDERLAND LIJST RITA VERDONK",237
"Staatkundig Gereformeerde Partij (SGP)",147
"Partij voor Mens en Spirit (MenS)",73
"Piratenpartij",62
"Lijst 17",25
"Partij TTn",12
"Heel NL",5
"Nieuw Nederland",5
