"Category","Series 1"
"VVD",1178
"Christen Democratisch Appèl (CDA)",983
"Partij van de Arbeid (P.v.d.A.)",801
"PVV (Partij voor de Vrijheid)",648
"Democraten 66 (D66)",394
"SP (Socialistische Partij)",387
"GROENLINKS",351
"Partij voor de Dieren",70
"ChristenUnie",59
"Staatkundig Gereformeerde Partij (SGP)",33
"TROTS OP NEDERLAND LIJST RITA VERDONK",23
"Partij voor Mens en Spirit (MenS)",15
"Lijst 17",7
"Piratenpartij",5
