"Category","Series 1"
"VVD",6024
"Christen Democratisch Appèl (CDA)",2738
"PVV (Partij voor de Vrijheid)",2499
"Partij van de Arbeid (P.v.d.A.)",2170
"Democraten 66 (D66)",1169
"SP (Socialistische Partij)",967
"GROENLINKS",807
"ChristenUnie",613
"Partij voor de Dieren",212
"TROTS OP NEDERLAND LIJST RITA VERDONK",105
"Staatkundig Gereformeerde Partij (SGP)",81
"Partij voor Mens en Spirit (MenS)",28
"Lijst 17",14
"Piratenpartij",12
"Nieuw Nederland",6
"Partij TTn",1
