"Category","Series 1"
"PVV (Partij voor de Vrijheid)",5580
"Partij van de Arbeid (P.v.d.A.)",5443
"VVD",4834
"Christen Democratisch Appèl (CDA)",4440
"SP (Socialistische Partij)",2880
"ChristenUnie",1479
"GROENLINKS",1280
"Democraten 66 (D66)",1183
"Staatkundig Gereformeerde Partij (SGP)",1148
"Partij voor de Dieren",321
"TROTS OP NEDERLAND LIJST RITA VERDONK",285
"Partij voor Mens en Spirit (MenS)",54
"Piratenpartij",32
"Lijst 17",22
"Nieuw Nederland",7
"Partij TTn",3
