"Category","Series 1"
"PVV (Partij voor de Vrijheid)",16121
"VVD",9055
"Partij van de Arbeid (P.v.d.A.)",7971
"Christen Democratisch Appèl (CDA)",7604
"SP (Socialistische Partij)",6055
"GROENLINKS",2650
"Democraten 66 (D66)",2453
"Partij voor de Dieren",553
"ChristenUnie",298
"TROTS OP NEDERLAND LIJST RITA VERDONK",228
"Partij voor Mens en Spirit (MenS)",125
"Piratenpartij",54
"Lijst 17",33
"Staatkundig Gereformeerde Partij (SGP)",33
"Heel NL",14
"Nieuw Nederland",14
"Partij TTn",11
