"Category","Series 1"
"VVD",1618
"Partij van de Arbeid (P.v.d.A.)",827
"Christen Democratisch Appèl (CDA)",788
"PVV (Partij voor de Vrijheid)",686
"Democraten 66 (D66)",429
"SP (Socialistische Partij)",360
"GROENLINKS",319
"ChristenUnie",149
"Partij voor de Dieren",84
"Staatkundig Gereformeerde Partij (SGP)",35
"TROTS OP NEDERLAND LIJST RITA VERDONK",32
"Partij voor Mens en Spirit (MenS)",11
"Lijst 17",8
"Piratenpartij",4
"Heel NL",2
"Nieuw Nederland",2
