"Category","Series 1"
"PVV (Partij voor de Vrijheid)",1909
"Christen Democratisch Appèl (CDA)",1589
"Partij van de Arbeid (P.v.d.A.)",1273
"VVD",1264
"SP (Socialistische Partij)",902
"GROENLINKS",420
"Democraten 66 (D66)",411
"Partij voor de Dieren",110
"TROTS OP NEDERLAND LIJST RITA VERDONK",60
"ChristenUnie",50
"Partij voor Mens en Spirit (MenS)",33
"Lijst 17",9
"Piratenpartij",8
"Staatkundig Gereformeerde Partij (SGP)",5
