"Category","Series 1"
"Staatkundig Gereformeerde Partij (SGP)",3635
"Christen Democratisch Appèl (CDA)",2412
"ChristenUnie",1757
"PVV (Partij voor de Vrijheid)",1013
"VVD",229
"SP (Socialistische Partij)",72
"Partij van de Arbeid (P.v.d.A.)",57
"Democraten 66 (D66)",31
"Evangelische Partij Nederland",29
"GROENLINKS",21
"TROTS OP NEDERLAND LIJST RITA VERDONK",17
"Partij voor de Dieren",8
"Piratenpartij",8
"Nieuw Nederland",3
"Lijst 17",2
"Partij voor Mens en Spirit (MenS)",2
