"Category","Series 1"
"VVD",4343
"PVV (Partij voor de Vrijheid)",3121
"Partij van de Arbeid (P.v.d.A.)",2969
"Christen Democratisch Appèl (CDA)",2405
"SP (Socialistische Partij)",1766
"ChristenUnie",1299
"Democraten 66 (D66)",983
"GROENLINKS",770
"Staatkundig Gereformeerde Partij (SGP)",735
"Partij voor de Dieren",246
"TROTS OP NEDERLAND LIJST RITA VERDONK",112
"Partij voor Mens en Spirit (MenS)",33
"Piratenpartij",22
"Lijst 17",8
"Nieuw Nederland",4
"Heel NL",2
