"Category","Series 1"
"VVD",7543
"Partij van de Arbeid (P.v.d.A.)",7018
"PVV (Partij voor de Vrijheid)",6587
"SP (Socialistische Partij)",3952
"Christen Democratisch Appèl (CDA)",3566
"GROENLINKS",2310
"Democraten 66 (D66)",2139
"ChristenUnie",841
"Partij voor de Dieren",421
"TROTS OP NEDERLAND LIJST RITA VERDONK",206
"Staatkundig Gereformeerde Partij (SGP)",145
"Partij voor Mens en Spirit (MenS)",76
"Piratenpartij",44
"Lijst 17",36
"Nieuw Nederland",6
"Heel NL",2
"Partij TTn",2
