"Category","Series 1"
"VVD",4309
"PVV (Partij voor de Vrijheid)",3491
"Partij van de Arbeid (P.v.d.A.)",3481
"Christen Democratisch Appèl (CDA)",2407
"SP (Socialistische Partij)",1662
"Democraten 66 (D66)",958
"GROENLINKS",789
"ChristenUnie",603
"Partij voor de Dieren",269
"Staatkundig Gereformeerde Partij (SGP)",108
"TROTS OP NEDERLAND LIJST RITA VERDONK",93
"Partij voor Mens en Spirit (MenS)",57
"Piratenpartij",14
"Lijst 17",13
"Partij TTn",7
"Heel NL",2
"Nieuw Nederland",1
