"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",14629
"VVD",9575
"PVV (Partij voor de Vrijheid)",6143
"Christen Democratisch Appèl (CDA)",5716
"SP (Socialistische Partij)",5617
"Democraten 66 (D66)",5048
"GROENLINKS",4957
"ChristenUnie",1379
"Partij voor de Dieren",681
"TROTS OP NEDERLAND LIJST RITA VERDONK",330
"Partij voor Mens en Spirit (MenS)",154
"Staatkundig Gereformeerde Partij (SGP)",94
"Piratenpartij",70
"Lijst 17",46
"Nieuw Nederland",28
"Heel NL",14
"Partij TTn",10
