"Category","Series 1"
"Staatkundig Gereformeerde Partij (SGP)",2860
"Christen Democratisch Appèl (CDA)",1993
"ChristenUnie",1675
"VVD",1051
"PVV (Partij voor de Vrijheid)",901
"Partij van de Arbeid (P.v.d.A.)",583
"SP (Socialistische Partij)",287
"Democraten 66 (D66)",171
"GROENLINKS",159
"Partij voor de Dieren",31
"TROTS OP NEDERLAND LIJST RITA VERDONK",26
"Partij voor Mens en Spirit (MenS)",12
"Piratenpartij",6
"Lijst 17",4
"Nieuw Nederland",3
