"Category","Series 1"
"VVD",1789
"Partij van de Arbeid (P.v.d.A.)",937
"Christen Democratisch Appèl (CDA)",718
"Democraten 66 (D66)",580
"PVV (Partij voor de Vrijheid)",498
"GROENLINKS",420
"SP (Socialistische Partij)",241
"ChristenUnie",105
"Partij voor de Dieren",56
"Staatkundig Gereformeerde Partij (SGP)",35
"TROTS OP NEDERLAND LIJST RITA VERDONK",20
"Partij voor Mens en Spirit (MenS)",11
"Piratenpartij",7
"Lijst 17",4
"Heel NL",2
"Partij TTn",1
