"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",16748
"VVD",11244
"Christen Democratisch Appèl (CDA)",8557
"ChristenUnie",6835
"SP (Socialistische Partij)",6583
"GROENLINKS",6237
"PVV (Partij voor de Vrijheid)",6168
"Democraten 66 (D66)",5362
"Partij voor de Dieren",813
"Staatkundig Gereformeerde Partij (SGP)",473
"TROTS OP NEDERLAND LIJST RITA VERDONK",249
"Partij voor Mens en Spirit (MenS)",200
"Piratenpartij",115
"Lijst 17",65
"Partij TTn",18
"Heel NL",10
"Nieuw Nederland",9
