"Category","Series 1"
"Staatkundig Gereformeerde Partij (SGP)",1654
"VVD",1394
"Christen Democratisch Appèl (CDA)",1361
"PVV (Partij voor de Vrijheid)",944
"Partij van de Arbeid (P.v.d.A.)",714
"ChristenUnie",501
"SP (Socialistische Partij)",385
"Democraten 66 (D66)",202
"GROENLINKS",156
"Partij voor de Dieren",62
"TROTS OP NEDERLAND LIJST RITA VERDONK",32
"Partij voor Mens en Spirit (MenS)",19
"Nieuw Nederland",5
"Heel NL",1
"Piratenpartij",1
