"Category","Series 1"
"Christen Democratisch Appèl (CDA)",4046
"VVD",3434
"SP (Socialistische Partij)",2713
"PVV (Partij voor de Vrijheid)",2354
"Partij van de Arbeid (P.v.d.A.)",2111
"Democraten 66 (D66)",935
"GROENLINKS",649
"Partij voor de Dieren",137
"TROTS OP NEDERLAND LIJST RITA VERDONK",111
"ChristenUnie",67
"Partij voor Mens en Spirit (MenS)",46
"Lijst 17",16
"Piratenpartij",14
"Partij TTn",2
"Nieuw Nederland",1
"Staatkundig Gereformeerde Partij (SGP)",1
