"Category","Series 1"
"VVD",6201
"PVV (Partij voor de Vrijheid)",5415
"Partij van de Arbeid (P.v.d.A.)",4992
"Christen Democratisch Appèl (CDA)",2841
"Democraten 66 (D66)",2270
"SP (Socialistische Partij)",2207
"GROENLINKS",1955
"ChristenUnie",510
"Partij voor de Dieren",464
"TROTS OP NEDERLAND LIJST RITA VERDONK",182
"Staatkundig Gereformeerde Partij (SGP)",88
"Partij voor Mens en Spirit (MenS)",64
"Piratenpartij",36
"Lijst 17",25
"Nieuw Nederland",7
"Heel NL",4
"Partij TTn",2
