"Category","Series 1"
"VVD",5939
"Partij van de Arbeid (P.v.d.A.)",5788
"Christen Democratisch Appèl (CDA)",5370
"PVV (Partij voor de Vrijheid)",3150
"SP (Socialistische Partij)",2858
"Democraten 66 (D66)",1745
"GROENLINKS",1391
"ChristenUnie",373
"Partij voor de Dieren",243
"TROTS OP NEDERLAND LIJST RITA VERDONK",152
"Partij voor Mens en Spirit (MenS)",94
"Staatkundig Gereformeerde Partij (SGP)",34
"Lijst 17",25
"Piratenpartij",16
"Nieuw Nederland",7
"Partij TTn",6
"Heel NL",5
