"Category","Series 1"
"Staatkundig Gereformeerde Partij (SGP)",3250
"PVV (Partij voor de Vrijheid)",2357
"Christen Democratisch Appèl (CDA)",2149
"VVD",2125
"Partij van de Arbeid (P.v.d.A.)",1812
"SP (Socialistische Partij)",1199
"ChristenUnie",893
"GROENLINKS",352
"Democraten 66 (D66)",322
"Partij voor de Dieren",150
"TROTS OP NEDERLAND LIJST RITA VERDONK",82
"Partij voor Mens en Spirit (MenS)",15
"Piratenpartij",7
"Lijst 17",3
"Nieuw Nederland",3
"Partij TTn",1
