"Category","Series 1"
"PVV (Partij voor de Vrijheid)",1641
"Christen Democratisch Appèl (CDA)",717
"Partij van de Arbeid (P.v.d.A.)",648
"VVD",640
"SP (Socialistische Partij)",637
"GROENLINKS",250
"Democraten 66 (D66)",155
"Partij voor de Dieren",56
"TROTS OP NEDERLAND LIJST RITA VERDONK",36
"Partij voor Mens en Spirit (MenS)",20
"ChristenUnie",16
"Lijst 17",3
"Piratenpartij",3
"Nieuw Nederland",2
"Staatkundig Gereformeerde Partij (SGP)",2
"Partij TTn",1
