"Category","Series 1"
"VVD",5644
"PVV (Partij voor de Vrijheid)",4723
"Christen Democratisch Appèl (CDA)",4325
"Partij van de Arbeid (P.v.d.A.)",3361
"SP (Socialistische Partij)",3163
"Democraten 66 (D66)",1542
"GROENLINKS",1079
"Partij voor de Dieren",271
"TROTS OP NEDERLAND LIJST RITA VERDONK",233
"ChristenUnie",226
"Partij voor Mens en Spirit (MenS)",77
"Staatkundig Gereformeerde Partij (SGP)",37
"Lijst 17",33
"Piratenpartij",21
"Partij TTn",7
"Nieuw Nederland",4
"Heel NL",2
