"Category","Series 1"
"VVD",2760
"Christen Democratisch Appèl (CDA)",1662
"Partij van de Arbeid (P.v.d.A.)",1401
"PVV (Partij voor de Vrijheid)",1310
"SP (Socialistische Partij)",1100
"Democraten 66 (D66)",918
"GROENLINKS",554
"Partij voor de Dieren",104
"ChristenUnie",90
"TROTS OP NEDERLAND LIJST RITA VERDONK",48
"Partij voor Mens en Spirit (MenS)",22
"Lijst 17",13
"Staatkundig Gereformeerde Partij (SGP)",12
"Piratenpartij",11
"Nieuw Nederland",4
"Heel NL",1
"Partij TTn",1
