"Category","Series 1"
"Christen Democratisch Appèl (CDA)",1596
"Staatkundig Gereformeerde Partij (SGP)",988
"ChristenUnie",931
"VVD",902
"PVV (Partij voor de Vrijheid)",505
"Partij van de Arbeid (P.v.d.A.)",438
"SP (Socialistische Partij)",277
"GROENLINKS",145
"Democraten 66 (D66)",134
"Partij voor de Dieren",27
"TROTS OP NEDERLAND LIJST RITA VERDONK",16
"Partij voor Mens en Spirit (MenS)",11
"Lijst 17",3
"Nieuw Nederland",1
"Partij TTn",1
"Piratenpartij",1
