"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",2094
"VVD",2057
"Staatkundig Gereformeerde Partij (SGP)",1940
"PVV (Partij voor de Vrijheid)",1928
"Christen Democratisch Appèl (CDA)",1833
"ChristenUnie",1522
"SP (Socialistische Partij)",1322
"GROENLINKS",469
"Democraten 66 (D66)",443
"Partij voor de Dieren",146
"TROTS OP NEDERLAND LIJST RITA VERDONK",59
"Partij voor Mens en Spirit (MenS)",23
"Piratenpartij",11
"Lijst 17",8
"Nieuw Nederland",4
"Heel NL",2
