"Category","Series 1"
"Christen Democratisch Appèl (CDA)",2227
"VVD",1412
"Staatkundig Gereformeerde Partij (SGP)",950
"Partij van de Arbeid (P.v.d.A.)",949
"ChristenUnie",937
"PVV (Partij voor de Vrijheid)",917
"SP (Socialistische Partij)",491
"GROENLINKS",218
"Democraten 66 (D66)",200
"Partij voor de Dieren",73
"TROTS OP NEDERLAND LIJST RITA VERDONK",34
"Partij voor Mens en Spirit (MenS)",4
"Piratenpartij",2
"Lijst 17",1
"Nieuw Nederland",1
