"Category","Series 1"
"VVD",1236
"Christen Democratisch Appèl (CDA)",1165
"Staatkundig Gereformeerde Partij (SGP)",1003
"PVV (Partij voor de Vrijheid)",701
"Partij van de Arbeid (P.v.d.A.)",502
"ChristenUnie",446
"SP (Socialistische Partij)",197
"Democraten 66 (D66)",180
"GROENLINKS",155
"Partij voor de Dieren",30
"TROTS OP NEDERLAND LIJST RITA VERDONK",18
"Partij voor Mens en Spirit (MenS)",9
"Piratenpartij",4
"Evangelische Partij Nederland",1
"Lijst 17",1
"Nieuw Nederland",1
