"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",17409
"PVV (Partij voor de Vrijheid)",10414
"Christen Democratisch Appèl (CDA)",8690
"VVD",8297
"SP (Socialistische Partij)",6635
"GROENLINKS",2902
"Democraten 66 (D66)",2430
"ChristenUnie",1753
"Partij voor de Dieren",625
"TROTS OP NEDERLAND LIJST RITA VERDONK",375
"Partij voor Mens en Spirit (MenS)",188
"Staatkundig Gereformeerde Partij (SGP)",169
"Piratenpartij",59
"Lijst 17",37
"Nieuw Nederland",28
"Partij TTn",14
"Heel NL",10
