"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",2914
"VVD",1823
"Christen Democratisch Appèl (CDA)",1722
"PVV (Partij voor de Vrijheid)",1225
"SP (Socialistische Partij)",1108
"ChristenUnie",996
"GROENLINKS",724
"Democraten 66 (D66)",564
"Partij voor de Dieren",102
"Staatkundig Gereformeerde Partij (SGP)",96
"TROTS OP NEDERLAND LIJST RITA VERDONK",46
"Partij voor Mens en Spirit (MenS)",33
"Piratenpartij",7
"Evangelische Partij Nederland",5
"Lijst 17",5
"Nieuw Nederland",1
