"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",63042
"VVD",59925
"PVV (Partij voor de Vrijheid)",43725
"Democraten 66 (D66)",28075
"GROENLINKS",22687
"Christen Democratisch Appèl (CDA)",18710
"SP (Socialistische Partij)",18234
"Partij voor de Dieren",4901
"ChristenUnie",4429
"TROTS OP NEDERLAND LIJST RITA VERDONK",1240
"Staatkundig Gereformeerde Partij (SGP)",1054
"Partij voor Mens en Spirit (MenS)",740
"Piratenpartij",399
"Lijst 17",252
"Partij TTn",94
"Nieuw Nederland",77
