"Category","Series 1"
"PVV (Partij voor de Vrijheid)",2905
"Christen Democratisch Appèl (CDA)",1709
"VVD",1670
"Partij van de Arbeid (P.v.d.A.)",1497
"SP (Socialistische Partij)",1166
"Democraten 66 (D66)",505
"GROENLINKS",496
"Partij voor de Dieren",151
"TROTS OP NEDERLAND LIJST RITA VERDONK",77
"ChristenUnie",47
"Partij voor Mens en Spirit (MenS)",29
"Piratenpartij",12
"Lijst 17",6
"Heel NL",3
"Nieuw Nederland",3
"Staatkundig Gereformeerde Partij (SGP)",3
"Partij TTn",1
