"Category","Series 1"
"Christen Democratisch Appèl (CDA)",2157
"Partij van de Arbeid (P.v.d.A.)",1163
"PVV (Partij voor de Vrijheid)",976
"VVD",890
"SP (Socialistische Partij)",778
"ChristenUnie",626
"GROENLINKS",298
"Democraten 66 (D66)",186
"Partij voor de Dieren",79
"Staatkundig Gereformeerde Partij (SGP)",62
"Partij voor Mens en Spirit (MenS)",38
"TROTS OP NEDERLAND LIJST RITA VERDONK",37
"Piratenpartij",6
"Evangelische Partij Nederland",3
"Lijst 17",2
"Partij TTn",1
