"Category","Series 1"
"Christen Democratisch Appèl (CDA)",3559
"VVD",2613
"PVV (Partij voor de Vrijheid)",2582
"Partij van de Arbeid (P.v.d.A.)",1756
"Staatkundig Gereformeerde Partij (SGP)",1632
"SP (Socialistische Partij)",1224
"ChristenUnie",1064
"Democraten 66 (D66)",449
"GROENLINKS",447
"Partij voor de Dieren",100
"TROTS OP NEDERLAND LIJST RITA VERDONK",88
"Partij voor Mens en Spirit (MenS)",29
"Nieuw Nederland",6
"Lijst 17",5
"Partij TTn",3
"Piratenpartij",3
"Heel NL",2
