"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",21691
"VVD",20666
"PVV (Partij voor de Vrijheid)",17014
"SP (Socialistische Partij)",13759
"Christen Democratisch Appèl (CDA)",11489
"Democraten 66 (D66)",9044
"GROENLINKS",8100
"Partij voor de Dieren",1343
"TROTS OP NEDERLAND LIJST RITA VERDONK",824
"ChristenUnie",743
"Partij voor Mens en Spirit (MenS)",268
"Lijst 17",157
"Piratenpartij",144
"Staatkundig Gereformeerde Partij (SGP)",85
"Partij TTn",24
"Heel NL",23
"Nieuw Nederland",19
