"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",2327
"PVV (Partij voor de Vrijheid)",2156
"Christen Democratisch Appèl (CDA)",1983
"VVD",1683
"SP (Socialistische Partij)",1542
"GROENLINKS",727
"Democraten 66 (D66)",574
"Partij voor de Dieren",149
"ChristenUnie",75
"TROTS OP NEDERLAND LIJST RITA VERDONK",57
"Partij voor Mens en Spirit (MenS)",29
"Lijst 17",9
"Staatkundig Gereformeerde Partij (SGP)",8
"Heel NL",5
"Piratenpartij",5
"Nieuw Nederland",4
"Partij TTn",1
