"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",4744
"VVD",4057
"PVV (Partij voor de Vrijheid)",1608
"SP (Socialistische Partij)",1491
"Christen Democratisch Appèl (CDA)",1259
"GROENLINKS",1159
"Democraten 66 (D66)",1040
"ChristenUnie",254
"Partij voor de Dieren",201
"TROTS OP NEDERLAND LIJST RITA VERDONK",64
"Partij voor Mens en Spirit (MenS)",46
"Staatkundig Gereformeerde Partij (SGP)",19
"Piratenpartij",14
"Nieuw Nederland",7
"Lijst 17",5
"Partij TTn",5
