"Category","Series 1"
"VVD",2426
"Partij van de Arbeid (P.v.d.A.)",2360
"PVV (Partij voor de Vrijheid)",1400
"Christen Democratisch Appèl (CDA)",999
"SP (Socialistische Partij)",999
"Democraten 66 (D66)",910
"GROENLINKS",880
"Partij voor de Dieren",138
"ChristenUnie",135
"TROTS OP NEDERLAND LIJST RITA VERDONK",89
"Staatkundig Gereformeerde Partij (SGP)",31
"Partij voor Mens en Spirit (MenS)",28
"Piratenpartij",12
"Lijst 17",10
"Nieuw Nederland",4
"Partij TTn",3
