"Category","Series 1"
"VVD",1778
"Partij van de Arbeid (P.v.d.A.)",919
"PVV (Partij voor de Vrijheid)",749
"Christen Democratisch Appèl (CDA)",708
"SP (Socialistische Partij)",412
"Democraten 66 (D66)",375
"GROENLINKS",314
"Partij voor de Dieren",71
"ChristenUnie",41
"TROTS OP NEDERLAND LIJST RITA VERDONK",38
"Partij voor Mens en Spirit (MenS)",9
"Piratenpartij",6
"Lijst 17",3
"Partij TTn",1
"Staatkundig Gereformeerde Partij (SGP)",1
