"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",1517
"Christen Democratisch Appèl (CDA)",1353
"ChristenUnie",815
"VVD",702
"SP (Socialistische Partij)",646
"PVV (Partij voor de Vrijheid)",520
"GROENLINKS",416
"Democraten 66 (D66)",272
"Partij voor de Dieren",77
"Staatkundig Gereformeerde Partij (SGP)",64
"TROTS OP NEDERLAND LIJST RITA VERDONK",27
"Partij voor Mens en Spirit (MenS)",10
"Evangelische Partij Nederland",4
"Lijst 17",4
"Piratenpartij",3
"Partij TTn",1
