"Category","Series 1"
"Christen Democratisch Appèl (CDA)",812
"VVD",636
"Staatkundig Gereformeerde Partij (SGP)",407
"PVV (Partij voor de Vrijheid)",387
"ChristenUnie",176
"Partij van de Arbeid (P.v.d.A.)",174
"SP (Socialistische Partij)",125
"Democraten 66 (D66)",69
"GROENLINKS",62
"Partij voor de Dieren",18
"TROTS OP NEDERLAND LIJST RITA VERDONK",16
"Partij voor Mens en Spirit (MenS)",3
"Piratenpartij",1
