"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",4749
"VVD",4021
"Christen Democratisch Appèl (CDA)",2439
"PVV (Partij voor de Vrijheid)",2341
"SP (Socialistische Partij)",1910
"GROENLINKS",1168
"Democraten 66 (D66)",1156
"ChristenUnie",1059
"Partij voor de Dieren",208
"TROTS OP NEDERLAND LIJST RITA VERDONK",100
"Staatkundig Gereformeerde Partij (SGP)",67
"Partij voor Mens en Spirit (MenS)",58
"Piratenpartij",20
"Lijst 17",11
"Nieuw Nederland",4
"Heel NL",3
"Partij TTn",3
