"Category","Series 1"
"VVD",1454
"Christen Democratisch Appèl (CDA)",1210
"PVV (Partij voor de Vrijheid)",1142
"Partij van de Arbeid (P.v.d.A.)",1081
"ChristenUnie",482
"SP (Socialistische Partij)",403
"Staatkundig Gereformeerde Partij (SGP)",290
"GROENLINKS",247
"Democraten 66 (D66)",246
"Partij voor de Dieren",77
"TROTS OP NEDERLAND LIJST RITA VERDONK",42
"Partij voor Mens en Spirit (MenS)",9
"Lijst 17",7
"Heel NL",3
"Partij TTn",2
"Piratenpartij",2
