"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",12557
"VVD",11490
"PVV (Partij voor de Vrijheid)",10954
"SP (Socialistische Partij)",7028
"Christen Democratisch Appèl (CDA)",5833
"GROENLINKS",4294
"Democraten 66 (D66)",3872
"ChristenUnie",3007
"Staatkundig Gereformeerde Partij (SGP)",1638
"Partij voor de Dieren",1059
"TROTS OP NEDERLAND LIJST RITA VERDONK",320
"Partij voor Mens en Spirit (MenS)",143
"Piratenpartij",94
"Lijst 17",35
"Partij TTn",26
"Nieuw Nederland",11
"Heel NL",10
