"Category","Series 1"
"VVD",2113
"Partij van de Arbeid (P.v.d.A.)",1242
"PVV (Partij voor de Vrijheid)",1191
"Christen Democratisch Appèl (CDA)",1006
"SP (Socialistische Partij)",634
"Staatkundig Gereformeerde Partij (SGP)",450
"Democraten 66 (D66)",413
"GROENLINKS",349
"ChristenUnie",253
"Partij voor de Dieren",97
"TROTS OP NEDERLAND LIJST RITA VERDONK",48
"Partij voor Mens en Spirit (MenS)",10
"Piratenpartij",6
"Lijst 17",4
"Nieuw Nederland",3
"Partij TTn",1
