"Category","Series 1"
"VVD",1437
"Partij van de Arbeid (P.v.d.A.)",929
"Christen Democratisch Appèl (CDA)",865
"PVV (Partij voor de Vrijheid)",728
"Staatkundig Gereformeerde Partij (SGP)",711
"ChristenUnie",452
"SP (Socialistische Partij)",390
"Democraten 66 (D66)",294
"GROENLINKS",193
"Partij voor de Dieren",72
"TROTS OP NEDERLAND LIJST RITA VERDONK",26
"Partij voor Mens en Spirit (MenS)",7
"Piratenpartij",5
"Heel NL",2
"Lijst 17",2
"Partij TTn",1
