"Category","Series 1"
"VVD",4957
"PVV (Partij voor de Vrijheid)",2421
"Christen Democratisch Appèl (CDA)",2232
"Partij van de Arbeid (P.v.d.A.)",2101
"SP (Socialistische Partij)",1063
"Democraten 66 (D66)",1022
"GROENLINKS",913
"ChristenUnie",208
"Partij voor de Dieren",188
"TROTS OP NEDERLAND LIJST RITA VERDONK",78
"Partij voor Mens en Spirit (MenS)",44
"Staatkundig Gereformeerde Partij (SGP)",36
"Piratenpartij",17
"Lijst 17",15
"Nieuw Nederland",5
"Partij TTn",2
