"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",1929
"VVD",1733
"PVV (Partij voor de Vrijheid)",1557
"Staatkundig Gereformeerde Partij (SGP)",1511
"Christen Democratisch Appèl (CDA)",1381
"ChristenUnie",1041
"SP (Socialistische Partij)",827
"Democraten 66 (D66)",396
"GROENLINKS",372
"Partij voor de Dieren",102
"TROTS OP NEDERLAND LIJST RITA VERDONK",43
"Partij voor Mens en Spirit (MenS)",15
"Lijst 17",5
"Piratenpartij",5
"Partij TTn",2
