"Category","Series 1"
"PVV (Partij voor de Vrijheid)",3414
"VVD",3336
"Christen Democratisch Appèl (CDA)",2553
"Partij van de Arbeid (P.v.d.A.)",1662
"SP (Socialistische Partij)",1361
"Democraten 66 (D66)",638
"GROENLINKS",503
"Staatkundig Gereformeerde Partij (SGP)",232
"ChristenUnie",185
"Partij voor de Dieren",138
"TROTS OP NEDERLAND LIJST RITA VERDONK",107
"Partij voor Mens en Spirit (MenS)",47
"Piratenpartij",11
"Lijst 17",5
"Nieuw Nederland",1
