"Category","Series 1"
"VVD",4054
"PVV (Partij voor de Vrijheid)",2812
"Christen Democratisch Appèl (CDA)",2334
"Partij van de Arbeid (P.v.d.A.)",2208
"Staatkundig Gereformeerde Partij (SGP)",1402
"SP (Socialistische Partij)",1005
"Democraten 66 (D66)",825
"GROENLINKS",718
"ChristenUnie",424
"Partij voor de Dieren",143
"TROTS OP NEDERLAND LIJST RITA VERDONK",123
"Partij voor Mens en Spirit (MenS)",29
"Lijst 17",13
"Piratenpartij",13
"Nieuw Nederland",4
"Heel NL",3
"Partij TTn",3
