"Category","Series 1"
"Christen Democratisch Appèl (CDA)",7407
"VVD",3929
"Partij van de Arbeid (P.v.d.A.)",3596
"SP (Socialistische Partij)",2153
"PVV (Partij voor de Vrijheid)",2020
"Democraten 66 (D66)",1201
"GROENLINKS",1030
"ChristenUnie",389
"Partij voor de Dieren",134
"TROTS OP NEDERLAND LIJST RITA VERDONK",113
"Partij voor Mens en Spirit (MenS)",48
"Lijst 17",21
"Staatkundig Gereformeerde Partij (SGP)",21
"Piratenpartij",13
"Heel NL",11
"Nieuw Nederland",2
"Partij TTn",1
