"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",6257
"VVD",3959
"Christen Democratisch Appèl (CDA)",3902
"PVV (Partij voor de Vrijheid)",3068
"SP (Socialistische Partij)",2546
"Staatkundig Gereformeerde Partij (SGP)",2178
"GROENLINKS",2086
"ChristenUnie",1718
"Democraten 66 (D66)",1569
"Partij voor de Dieren",455
"TROTS OP NEDERLAND LIJST RITA VERDONK",122
"Partij voor Mens en Spirit (MenS)",85
"Piratenpartij",35
"Lijst 17",22
"Nieuw Nederland",16
"Partij TTn",7
