"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",19891
"VVD",14009
"PVV (Partij voor de Vrijheid)",12676
"Christen Democratisch Appèl (CDA)",9148
"SP (Socialistische Partij)",8835
"Democraten 66 (D66)",6922
"GROENLINKS",5567
"ChristenUnie",3094
"Partij voor de Dieren",920
"TROTS OP NEDERLAND LIJST RITA VERDONK",417
"Partij voor Mens en Spirit (MenS)",201
"Staatkundig Gereformeerde Partij (SGP)",184
"Piratenpartij",143
"Lijst 17",76
"Partij TTn",29
"Nieuw Nederland",26
"Heel NL",12
