"Category","Series 1"
"VVD",1420
"PVV (Partij voor de Vrijheid)",1058
"Partij van de Arbeid (P.v.d.A.)",979
"SP (Socialistische Partij)",514
"Christen Democratisch Appèl (CDA)",398
"GROENLINKS",254
"Democraten 66 (D66)",216
"Partij voor de Dieren",81
"ChristenUnie",57
"TROTS OP NEDERLAND LIJST RITA VERDONK",37
"Partij voor Mens en Spirit (MenS)",16
"Piratenpartij",6
"Staatkundig Gereformeerde Partij (SGP)",6
"Heel NL",3
"Lijst 17",2
"Partij TTn",2
"Nieuw Nederland",1
