"Category","Series 1"
"VVD",1009
"Christen Democratisch Appèl (CDA)",770
"PVV (Partij voor de Vrijheid)",706
"Partij van de Arbeid (P.v.d.A.)",698
"Staatkundig Gereformeerde Partij (SGP)",683
"ChristenUnie",490
"SP (Socialistische Partij)",269
"Democraten 66 (D66)",192
"GROENLINKS",158
"Partij voor de Dieren",55
"TROTS OP NEDERLAND LIJST RITA VERDONK",23
"Partij voor Mens en Spirit (MenS)",5
"Lijst 17",2
"Piratenpartij",1
