"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",3752
"Christen Democratisch Appèl (CDA)",3459
"VVD",3073
"PVV (Partij voor de Vrijheid)",1779
"SP (Socialistische Partij)",1774
"GROENLINKS",867
"Democraten 66 (D66)",758
"ChristenUnie",553
"Partij voor de Dieren",126
"TROTS OP NEDERLAND LIJST RITA VERDONK",84
"Partij voor Mens en Spirit (MenS)",63
"Staatkundig Gereformeerde Partij (SGP)",43
"Piratenpartij",18
"Lijst 17",11
"Evangelische Partij Nederland",3
"Partij TTn",2
