"Category","Series 1"
"VVD",3270
"Partij van de Arbeid (P.v.d.A.)",2639
"PVV (Partij voor de Vrijheid)",2631
"SP (Socialistische Partij)",2095
"Christen Democratisch Appèl (CDA)",2025
"Democraten 66 (D66)",926
"GROENLINKS",844
"Partij voor de Dieren",130
"ChristenUnie",106
"TROTS OP NEDERLAND LIJST RITA VERDONK",91
"Partij voor Mens en Spirit (MenS)",25
"Lijst 17",21
"Staatkundig Gereformeerde Partij (SGP)",14
"Piratenpartij",7
"Heel NL",4
"Partij TTn",2
"Nieuw Nederland",1
