"Category","Series 1"
"Christen Democratisch Appèl (CDA)",2203
"VVD",1582
"PVV (Partij voor de Vrijheid)",1197
"ChristenUnie",1100
"Partij van de Arbeid (P.v.d.A.)",1023
"SP (Socialistische Partij)",772
"Staatkundig Gereformeerde Partij (SGP)",322
"GROENLINKS",295
"Democraten 66 (D66)",279
"Partij voor de Dieren",72
"TROTS OP NEDERLAND LIJST RITA VERDONK",31
"Partij voor Mens en Spirit (MenS)",14
"Lijst 17",4
"Piratenpartij",4
